Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_pulses_gg_ch4_ha
169,Paraguay,"Peas, dry",2001,3064,tonnes,Production,0.6,1838.4
169,Paraguay,"Peas, dry",2002,2911,tonnes,Production,0.6,1746.6
169,Paraguay,"Peas, dry",2003,2479,tonnes,Production,0.6,1487.4
169,Paraguay,"Peas, dry",2004,4648,tonnes,Production,0.6,2788.8
169,Paraguay,"Peas, dry",2005,5400,tonnes,Production,0.6,3240
169,Paraguay,"Peas, dry",2006,3810,tonnes,Production,0.6,2286
169,Paraguay,"Peas, dry",2007,4000,tonnes,Production,0.6,2400
169,Paraguay,"Peas, dry",2008,4337,tonnes,Production,0.6,2602.2
169,Paraguay,"Peas, dry",2009,4400,tonnes,Production,0.6,2640
169,Paraguay,"Peas, dry",2010,4694,tonnes,Production,0.6,2816.4
169,Paraguay,"Peas, dry",2011,5044,tonnes,Production,0.6,3026.4
169,Paraguay,"Peas, dry",2012,4960,tonnes,Production,0.6,2976
169,Paraguay,"Peas, dry",2013,5098,tonnes,Production,0.6,3058.8
169,Paraguay,"Peas, dry",2014,5319,tonnes,Production,0.6,3191.4
169,Paraguay,"Peas, dry",2015,5633,tonnes,Production,0.6,3379.8
169,Paraguay,"Peas, dry",2016,5568,tonnes,Production,0.6,3340.8
169,Paraguay,"Peas, dry",2017,5694,tonnes,Production,0.6,3416.4
169,Paraguay,"Peas, dry",2018,5820,tonnes,Production,0.6,3492
169,Paraguay,"Peas, dry",2019,5947,tonnes,Production,0.6,3568.2
170,Peru,"Peas, dry",1961,24970,tonnes,Production,0.6,14982
170,Peru,"Peas, dry",1962,25180,tonnes,Production,0.6,15108
170,Peru,"Peas, dry",1963,27590,tonnes,Production,0.6,16554
170,Peru,"Peas, dry",1964,27907,tonnes,Production,0.6,16744.2
170,Peru,"Peas, dry",1965,17809,tonnes,Production,0.6,10685.4
170,Peru,"Peas, dry",1966,19081,tonnes,Production,0.6,11448.6
170,Peru,"Peas, dry",1967,19586,tonnes,Production,0.6,11751.6
170,Peru,"Peas, dry",1968,17401,tonnes,Production,0.6,10440.6
170,Peru,"Peas, dry",1969,19868,tonnes,Production,0.6,11920.8
170,Peru,"Peas, dry",1970,19473,tonnes,Production,0.6,11683.8
170,Peru,"Peas, dry",1971,15789,tonnes,Production,0.6,9473.4
170,Peru,"Peas, dry",1972,14615,tonnes,Production,0.6,8769
170,Peru,"Peas, dry",1973,15589,tonnes,Production,0.6,9353.4
170,Peru,"Peas, dry",1974,15313,tonnes,Production,0.6,9187.8
170,Peru,"Peas, dry",1975,14768,tonnes,Production,0.6,8860.8
170,Peru,"Peas, dry",1976,14820,tonnes,Production,0.6,8892
170,Peru,"Peas, dry",1977,14900,tonnes,Production,0.6,8940
170,Peru,"Peas, dry",1978,17581,tonnes,Production,0.6,10548.6
170,Peru,"Peas, dry",1979,18149,tonnes,Production,0.6,10889.4
170,Peru,"Peas, dry",1980,25500,tonnes,Production,0.6,15300
170,Peru,"Peas, dry",1981,24750,tonnes,Production,0.6,14850
170,Peru,"Peas, dry",1982,24000,tonnes,Production,0.6,14400
170,Peru,"Peas, dry",1983,22751,tonnes,Production,0.6,13650.6
170,Peru,"Peas, dry",1984,22741,tonnes,Production,0.6,13644.6
170,Peru,"Peas, dry",1985,29960,tonnes,Production,0.6,17976
170,Peru,"Peas, dry",1986,41036,tonnes,Production,0.6,24621.6
170,Peru,"Peas, dry",1987,38450,tonnes,Production,0.6,23070
170,Peru,"Peas, dry",1988,38487,tonnes,Production,0.6,23092.2
170,Peru,"Peas, dry",1989,37172,tonnes,Production,0.6,22303.2
170,Peru,"Peas, dry",1990,14587,tonnes,Production,0.6,8752.2
170,Peru,"Peas, dry",1991,20187,tonnes,Production,0.6,12112.2
170,Peru,"Peas, dry",1992,13954,tonnes,Production,0.6,8372.4
170,Peru,"Peas, dry",1993,17492,tonnes,Production,0.6,10495.2
170,Peru,"Peas, dry",1994,19934,tonnes,Production,0.6,11960.4
170,Peru,"Peas, dry",1995,25452,tonnes,Production,0.6,15271.2
170,Peru,"Peas, dry",1996,25446,tonnes,Production,0.6,15267.6
170,Peru,"Peas, dry",1997,25698,tonnes,Production,0.6,15418.8
170,Peru,"Peas, dry",1998,33365,tonnes,Production,0.6,20019
170,Peru,"Peas, dry",1999,30249,tonnes,Production,0.6,18149.4
170,Peru,"Peas, dry",2000,44379,tonnes,Production,0.6,26627.4
170,Peru,"Peas, dry",2001,38375,tonnes,Production,0.6,23025
170,Peru,"Peas, dry",2002,39660,tonnes,Production,0.6,23796
170,Peru,"Peas, dry",2003,40851,tonnes,Production,0.6,24510.6
170,Peru,"Peas, dry",2004,37476,tonnes,Production,0.6,22485.6
170,Peru,"Peas, dry",2005,38902,tonnes,Production,0.6,23341.2
170,Peru,"Peas, dry",2006,44960,tonnes,Production,0.6,26976
170,Peru,"Peas, dry",2007,43326,tonnes,Production,0.6,25995.6
170,Peru,"Peas, dry",2008,46710,tonnes,Production,0.6,28026
170,Peru,"Peas, dry",2009,50420,tonnes,Production,0.6,30252
170,Peru,"Peas, dry",2010,51254,tonnes,Production,0.6,30752.4
170,Peru,"Peas, dry",2011,48590,tonnes,Production,0.6,29154
170,Peru,"Peas, dry",2012,53048,tonnes,Production,0.6,31828.8
170,Peru,"Peas, dry",2013,54348,tonnes,Production,0.6,32608.8
170,Peru,"Peas, dry",2014,52442,tonnes,Production,0.6,31465.2
170,Peru,"Peas, dry",2015,53157,tonnes,Production,0.6,31894.2
170,Peru,"Peas, dry",2016,50154,tonnes,Production,0.6,30092.4
170,Peru,"Peas, dry",2017,50223,tonnes,Production,0.6,30133.8
170,Peru,"Peas, dry",2018,54371,tonnes,Production,0.6,32622.6
170,Peru,"Peas, dry",2019,51841,tonnes,Production,0.6,31104.6
170,Peru,Chick peas,1961,4130,tonnes,Production,0.67,2767.1
170,Peru,Chick peas,1962,4250,tonnes,Production,0.67,2847.5
170,Peru,Chick peas,1963,4330,tonnes,Production,0.67,2901.1
170,Peru,Chick peas,1964,4241,tonnes,Production,0.67,2841.47
170,Peru,Chick peas,1965,2756,tonnes,Production,0.67,1846.52
170,Peru,Chick peas,1966,1433,tonnes,Production,0.67,960.11
170,Peru,Chick peas,1967,2918,tonnes,Production,0.67,1955.06
170,Peru,Chick peas,1968,271,tonnes,Production,0.67,181.57
170,Peru,Chick peas,1969,2803,tonnes,Production,0.67,1878.01
170,Peru,Chick peas,1970,5967,tonnes,Production,0.67,3997.89
170,Peru,Chick peas,1971,2897,tonnes,Production,0.67,1940.99
170,Peru,Chick peas,1972,2851,tonnes,Production,0.67,1910.17
170,Peru,Chick peas,1973,2776,tonnes,Production,0.67,1859.92
170,Peru,Chick peas,1974,2259,tonnes,Production,0.67,1513.53
170,Peru,Chick peas,1975,2046,tonnes,Production,0.67,1370.82
170,Peru,Chick peas,1976,2311,tonnes,Production,0.67,1548.37
170,Peru,Chick peas,1977,2998,tonnes,Production,0.67,2008.66
170,Peru,Chick peas,1978,2232,tonnes,Production,0.67,1495.44
170,Peru,Chick peas,1979,1937,tonnes,Production,0.67,1297.79
170,Peru,Chick peas,1980,1560,tonnes,Production,0.67,1045.2
170,Peru,Chick peas,1981,1719,tonnes,Production,0.67,1151.73
170,Peru,Chick peas,1982,2134,tonnes,Production,0.67,1429.78
170,Peru,Chick peas,1983,2308,tonnes,Production,0.67,1546.36
170,Peru,Chick peas,1984,2397,tonnes,Production,0.67,1605.99
170,Peru,Chick peas,1985,2746,tonnes,Production,0.67,1839.82
170,Peru,Chick peas,1986,3025,tonnes,Production,0.67,2026.75
170,Peru,Chick peas,1987,2495,tonnes,Production,0.67,1671.65
170,Peru,Chick peas,1988,2121,tonnes,Production,0.67,1421.07
170,Peru,Chick peas,1989,2016,tonnes,Production,0.67,1350.72
170,Peru,Chick peas,1990,1802,tonnes,Production,0.67,1207.34
170,Peru,Chick peas,1991,2053,tonnes,Production,0.67,1375.51
170,Peru,Chick peas,1992,2411,tonnes,Production,0.67,1615.37
170,Peru,Chick peas,1993,2425,tonnes,Production,0.67,1624.75
170,Peru,Chick peas,1994,2874,tonnes,Production,0.67,1925.58
170,Peru,Chick peas,1995,2866,tonnes,Production,0.67,1920.22
170,Peru,Chick peas,1996,2850,tonnes,Production,0.67,1909.5
170,Peru,Chick peas,1997,2800,tonnes,Production,0.67,1876
170,Peru,Chick peas,1998,2018,tonnes,Production,0.67,1352.06
170,Peru,Chick peas,1999,3131,tonnes,Production,0.67,2097.77
170,Peru,Chick peas,2000,4170,tonnes,Production,0.67,2793.9
170,Peru,Chick peas,2001,6352,tonnes,Production,0.67,4255.84
170,Peru,Chick peas,2002,3268,tonnes,Production,0.67,2189.56
170,Peru,Chick peas,2003,2448,tonnes,Production,0.67,1640.16
170,Peru,Chick peas,2004,2141,tonnes,Production,0.67,1434.47
170,Peru,Chick peas,2005,1421,tonnes,Production,0.67,952.07
170,Peru,Chick peas,2006,5220,tonnes,Production,0.67,3497.4
170,Peru,Chick peas,2007,2666,tonnes,Production,0.67,1786.22
170,Peru,Chick peas,2008,2449,tonnes,Production,0.67,1640.83
170,Peru,Chick peas,2009,2914,tonnes,Production,0.67,1952.38
170,Peru,Chick peas,2010,2532,tonnes,Production,0.67,1696.44
170,Peru,Chick peas,2011,1800,tonnes,Production,0.67,1206
170,Peru,Chick peas,2012,2801,tonnes,Production,0.67,1876.67
170,Peru,Chick peas,2013,3267,tonnes,Production,0.67,2188.89
170,Peru,Chick peas,2014,1599,tonnes,Production,0.67,1071.33
170,Peru,Chick peas,2015,2348,tonnes,Production,0.67,1573.16
170,Peru,Chick peas,2016,494,tonnes,Production,0.67,330.98
170,Peru,Chick peas,2017,970,tonnes,Production,0.67,649.9
170,Peru,Chick peas,2018,1215,tonnes,Production,0.67,814.05
170,Peru,Chick peas,2019,736,tonnes,Production,0.67,493.12
170,Peru,"Cow peas, dry",1961,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1962,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1963,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1964,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1965,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1966,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1967,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1968,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1969,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1970,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1971,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1972,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1973,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1974,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1975,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1976,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1977,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1978,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1979,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1980,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1981,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1982,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1983,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1984,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1985,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1986,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1987,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1988,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1989,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1990,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1991,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1992,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1993,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1994,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1995,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1996,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1997,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1998,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",1999,NA,tonnes,Production,0.48,NA
170,Peru,"Cow peas, dry",2000,16621,tonnes,Production,0.48,7978.08
170,Peru,"Cow peas, dry",2001,15070,tonnes,Production,0.48,7233.6
170,Peru,"Cow peas, dry",2002,17075,tonnes,Production,0.48,8196
170,Peru,"Cow peas, dry",2003,19138,tonnes,Production,0.48,9186.24
170,Peru,"Cow peas, dry",2004,19659,tonnes,Production,0.48,9436.32
170,Peru,"Cow peas, dry",2005,16907,tonnes,Production,0.48,8115.36
170,Peru,"Cow peas, dry",2006,29820,tonnes,Production,0.48,14313.6
170,Peru,"Cow peas, dry",2007,22755,tonnes,Production,0.48,10922.4
170,Peru,"Cow peas, dry",2008,27520,tonnes,Production,0.48,13209.6
170,Peru,"Cow peas, dry",2009,27227,tonnes,Production,0.48,13068.96
170,Peru,"Cow peas, dry",2010,34402,tonnes,Production,0.48,16512.96
170,Peru,"Cow peas, dry",2011,22817,tonnes,Production,0.48,10952.16
170,Peru,"Cow peas, dry",2012,37234,tonnes,Production,0.48,17872.32
170,Peru,"Cow peas, dry",2013,18815,tonnes,Production,0.48,9031.2
170,Peru,"Cow peas, dry",2014,17588,tonnes,Production,0.48,8442.24
170,Peru,"Cow peas, dry",2015,19435,tonnes,Production,0.48,9328.8
170,Peru,"Cow peas, dry",2016,24200,tonnes,Production,0.48,11616
170,Peru,"Cow peas, dry",2017,20341,tonnes,Production,0.48,9763.68
170,Peru,"Cow peas, dry",2018,14159,tonnes,Production,0.48,6796.32
170,Peru,"Cow peas, dry",2019,21539,tonnes,Production,0.48,10338.72
170,Peru,Lentils,1961,1950,tonnes,Production,1.03,2008.5
170,Peru,Lentils,1962,2010,tonnes,Production,1.03,2070.3
170,Peru,Lentils,1963,2160,tonnes,Production,1.03,2224.8
170,Peru,Lentils,1964,2157,tonnes,Production,1.03,2221.71
170,Peru,Lentils,1965,2144,tonnes,Production,1.03,2208.32
170,Peru,Lentils,1966,1436,tonnes,Production,1.03,1479.08
170,Peru,Lentils,1967,1230,tonnes,Production,1.03,1266.9
170,Peru,Lentils,1968,2396,tonnes,Production,1.03,2467.88
170,Peru,Lentils,1969,4507,tonnes,Production,1.03,4642.21
170,Peru,Lentils,1970,4610,tonnes,Production,1.03,4748.3
170,Peru,Lentils,1971,632,tonnes,Production,1.03,650.96
170,Peru,Lentils,1972,798,tonnes,Production,1.03,821.94
170,Peru,Lentils,1973,845,tonnes,Production,1.03,870.35
170,Peru,Lentils,1974,1038,tonnes,Production,1.03,1069.14
170,Peru,Lentils,1975,1291,tonnes,Production,1.03,1329.73
170,Peru,Lentils,1976,1400,tonnes,Production,1.03,1442
170,Peru,Lentils,1977,1492,tonnes,Production,1.03,1536.76
170,Peru,Lentils,1978,1270,tonnes,Production,1.03,1308.1
170,Peru,Lentils,1979,1229,tonnes,Production,1.03,1265.87
170,Peru,Lentils,1980,1200,tonnes,Production,1.03,1236
170,Peru,Lentils,1981,1323,tonnes,Production,1.03,1362.69
170,Peru,Lentils,1982,1642,tonnes,Production,1.03,1691.26
170,Peru,Lentils,1983,1776,tonnes,Production,1.03,1829.28
170,Peru,Lentils,1984,1845,tonnes,Production,1.03,1900.35
170,Peru,Lentils,1985,2113,tonnes,Production,1.03,2176.39
170,Peru,Lentils,1986,2328,tonnes,Production,1.03,2397.84
170,Peru,Lentils,1987,1920,tonnes,Production,1.03,1977.6
170,Peru,Lentils,1988,1632,tonnes,Production,1.03,1680.96
170,Peru,Lentils,1989,1551,tonnes,Production,1.03,1597.53
170,Peru,Lentils,1990,1323,tonnes,Production,1.03,1362.69
170,Peru,Lentils,1991,1452,tonnes,Production,1.03,1495.56
170,Peru,Lentils,1992,1665,tonnes,Production,1.03,1714.95
170,Peru,Lentils,1993,1853,tonnes,Production,1.03,1908.59
170,Peru,Lentils,1994,2208,tonnes,Production,1.03,2274.24
170,Peru,Lentils,1995,2352,tonnes,Production,1.03,2422.56
170,Peru,Lentils,1996,2610,tonnes,Production,1.03,2688.3
170,Peru,Lentils,1997,2114,tonnes,Production,1.03,2177.42
170,Peru,Lentils,1998,4113,tonnes,Production,1.03,4236.39
170,Peru,Lentils,1999,3814,tonnes,Production,1.03,3928.42
170,Peru,Lentils,2000,5190,tonnes,Production,1.03,5345.7
170,Peru,Lentils,2001,5559,tonnes,Production,1.03,5725.77
170,Peru,Lentils,2002,4933,tonnes,Production,1.03,5080.99
170,Peru,Lentils,2003,4590,tonnes,Production,1.03,4727.7
170,Peru,Lentils,2004,3538,tonnes,Production,1.03,3644.14
170,Peru,Lentils,2005,3011,tonnes,Production,1.03,3101.33
170,Peru,Lentils,2006,3281,tonnes,Production,1.03,3379.43
170,Peru,Lentils,2007,3346,tonnes,Production,1.03,3446.38
170,Peru,Lentils,2008,3341,tonnes,Production,1.03,3441.23
170,Peru,Lentils,2009,3638,tonnes,Production,1.03,3747.14
170,Peru,Lentils,2010,3812,tonnes,Production,1.03,3926.36
170,Peru,Lentils,2011,2355,tonnes,Production,1.03,2425.65
170,Peru,Lentils,2012,3740,tonnes,Production,1.03,3852.2
170,Peru,Lentils,2013,4037,tonnes,Production,1.03,4158.11
170,Peru,Lentils,2014,3288,tonnes,Production,1.03,3386.64
170,Peru,Lentils,2015,2973,tonnes,Production,1.03,3062.19
170,Peru,Lentils,2016,2316,tonnes,Production,1.03,2385.48
170,Peru,Lentils,2017,2539,tonnes,Production,1.03,2615.17
170,Peru,Lentils,2018,2701,tonnes,Production,1.03,2782.03
170,Peru,Lentils,2019,2936,tonnes,Production,1.03,3024.08
220,Trinidad and Tobago,"Cow peas, dry",1961,250,tonnes,Production,0.48,120
220,Trinidad and Tobago,"Cow peas, dry",1962,300,tonnes,Production,0.48,144
220,Trinidad and Tobago,"Cow peas, dry",1963,454,tonnes,Production,0.48,217.92
220,Trinidad and Tobago,"Cow peas, dry",1964,227,tonnes,Production,0.48,108.96
220,Trinidad and Tobago,"Cow peas, dry",1965,227,tonnes,Production,0.48,108.96
220,Trinidad and Tobago,"Cow peas, dry",1966,136,tonnes,Production,0.48,65.28
220,Trinidad and Tobago,"Cow peas, dry",1967,136,tonnes,Production,0.48,65.28
220,Trinidad and Tobago,"Cow peas, dry",1968,181,tonnes,Production,0.48,86.88
220,Trinidad and Tobago,"Cow peas, dry",1969,181,tonnes,Production,0.48,86.88
220,Trinidad and Tobago,"Cow peas, dry",1970,227,tonnes,Production,0.48,108.96
220,Trinidad and Tobago,"Cow peas, dry",1971,204,tonnes,Production,0.48,97.92
220,Trinidad and Tobago,"Cow peas, dry",1972,225,tonnes,Production,0.48,108
220,Trinidad and Tobago,"Cow peas, dry",1973,231,tonnes,Production,0.48,110.88
220,Trinidad and Tobago,"Cow peas, dry",1974,272,tonnes,Production,0.48,130.56
220,Trinidad and Tobago,"Cow peas, dry",1975,259,tonnes,Production,0.48,124.32
220,Trinidad and Tobago,"Cow peas, dry",1976,272,tonnes,Production,0.48,130.56
220,Trinidad and Tobago,"Cow peas, dry",1977,275,tonnes,Production,0.48,132
220,Trinidad and Tobago,"Cow peas, dry",1978,280,tonnes,Production,0.48,134.4
220,Trinidad and Tobago,"Cow peas, dry",1979,300,tonnes,Production,0.48,144
220,Trinidad and Tobago,"Cow peas, dry",1980,320,tonnes,Production,0.48,153.6
220,Trinidad and Tobago,"Cow peas, dry",1981,350,tonnes,Production,0.48,168
220,Trinidad and Tobago,"Cow peas, dry",1982,370,tonnes,Production,0.48,177.6
220,Trinidad and Tobago,"Cow peas, dry",1983,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1984,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1985,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1986,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1987,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1988,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1989,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1990,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1991,378,tonnes,Production,0.48,181.44
220,Trinidad and Tobago,"Cow peas, dry",1992,379,tonnes,Production,0.48,181.92
220,Trinidad and Tobago,"Cow peas, dry",1993,380,tonnes,Production,0.48,182.4
220,Trinidad and Tobago,"Cow peas, dry",1994,381,tonnes,Production,0.48,182.88
220,Trinidad and Tobago,"Cow peas, dry",1995,381,tonnes,Production,0.48,182.88
220,Trinidad and Tobago,"Cow peas, dry",1996,382,tonnes,Production,0.48,183.36
220,Trinidad and Tobago,"Cow peas, dry",1997,381,tonnes,Production,0.48,182.88
220,Trinidad and Tobago,"Cow peas, dry",1998,383,tonnes,Production,0.48,183.84
220,Trinidad and Tobago,"Cow peas, dry",1999,385,tonnes,Production,0.48,184.8
220,Trinidad and Tobago,"Cow peas, dry",2000,385,tonnes,Production,0.48,184.8
220,Trinidad and Tobago,"Cow peas, dry",2001,390,tonnes,Production,0.48,187.2
220,Trinidad and Tobago,"Cow peas, dry",2002,394,tonnes,Production,0.48,189.12
220,Trinidad and Tobago,"Cow peas, dry",2003,395,tonnes,Production,0.48,189.6
220,Trinidad and Tobago,"Cow peas, dry",2004,400,tonnes,Production,0.48,192
220,Trinidad and Tobago,"Cow peas, dry",2005,430,tonnes,Production,0.48,206.4
220,Trinidad and Tobago,"Cow peas, dry",2006,450,tonnes,Production,0.48,216
220,Trinidad and Tobago,"Cow peas, dry",2007,500,tonnes,Production,0.48,240
220,Trinidad and Tobago,"Cow peas, dry",2008,450,tonnes,Production,0.48,216
220,Trinidad and Tobago,"Cow peas, dry",2009,450,tonnes,Production,0.48,216
220,Trinidad and Tobago,"Cow peas, dry",2010,474,tonnes,Production,0.48,227.52
220,Trinidad and Tobago,"Cow peas, dry",2011,483,tonnes,Production,0.48,231.84
220,Trinidad and Tobago,"Cow peas, dry",2012,500,tonnes,Production,0.48,240
220,Trinidad and Tobago,"Cow peas, dry",2013,500,tonnes,Production,0.48,240
220,Trinidad and Tobago,"Cow peas, dry",2014,500,tonnes,Production,0.48,240
220,Trinidad and Tobago,"Cow peas, dry",2015,509,tonnes,Production,0.48,244.32
220,Trinidad and Tobago,"Cow peas, dry",2016,517,tonnes,Production,0.48,248.16
220,Trinidad and Tobago,"Cow peas, dry",2017,524,tonnes,Production,0.48,251.52
220,Trinidad and Tobago,"Cow peas, dry",2018,530,tonnes,Production,0.48,254.4
220,Trinidad and Tobago,"Cow peas, dry",2019,537,tonnes,Production,0.48,257.76
234,Uruguay,"Peas, dry",1961,1000,tonnes,Production,0.6,600
234,Uruguay,"Peas, dry",1962,1100,tonnes,Production,0.6,660
234,Uruguay,"Peas, dry",1963,1100,tonnes,Production,0.6,660
234,Uruguay,"Peas, dry",1964,1300,tonnes,Production,0.6,780
234,Uruguay,"Peas, dry",1965,1300,tonnes,Production,0.6,780
234,Uruguay,"Peas, dry",1966,1359,tonnes,Production,0.6,815.4
234,Uruguay,"Peas, dry",1967,1380,tonnes,Production,0.6,828
234,Uruguay,"Peas, dry",1968,1420,tonnes,Production,0.6,852
234,Uruguay,"Peas, dry",1969,1480,tonnes,Production,0.6,888
234,Uruguay,"Peas, dry",1970,1523,tonnes,Production,0.6,913.8
234,Uruguay,"Peas, dry",1971,1550,tonnes,Production,0.6,930
234,Uruguay,"Peas, dry",1972,1600,tonnes,Production,0.6,960
234,Uruguay,"Peas, dry",1973,1650,tonnes,Production,0.6,990
234,Uruguay,"Peas, dry",1974,1700,tonnes,Production,0.6,1020
234,Uruguay,"Peas, dry",1975,1800,tonnes,Production,0.6,1080
234,Uruguay,"Peas, dry",1976,1900,tonnes,Production,0.6,1140
234,Uruguay,"Peas, dry",1977,2000,tonnes,Production,0.6,1200
234,Uruguay,"Peas, dry",1978,2000,tonnes,Production,0.6,1200
234,Uruguay,"Peas, dry",1979,2000,tonnes,Production,0.6,1200
234,Uruguay,"Peas, dry",1980,2000,tonnes,Production,0.6,1200
234,Uruguay,"Peas, dry",1981,2200,tonnes,Production,0.6,1320
234,Uruguay,"Peas, dry",1982,2300,tonnes,Production,0.6,1380
234,Uruguay,"Peas, dry",1983,2300,tonnes,Production,0.6,1380
234,Uruguay,"Peas, dry",1984,2300,tonnes,Production,0.6,1380
234,Uruguay,"Peas, dry",1985,2300,tonnes,Production,0.6,1380
234,Uruguay,"Peas, dry",1986,2400,tonnes,Production,0.6,1440
234,Uruguay,"Peas, dry",1987,2500,tonnes,Production,0.6,1500
234,Uruguay,"Peas, dry",1988,2300,tonnes,Production,0.6,1380
234,Uruguay,"Peas, dry",1989,2500,tonnes,Production,0.6,1500
234,Uruguay,"Peas, dry",1990,1995,tonnes,Production,0.6,1197
234,Uruguay,"Peas, dry",1991,2558,tonnes,Production,0.6,1534.8
234,Uruguay,"Peas, dry",1992,2566,tonnes,Production,0.6,1539.6
234,Uruguay,"Peas, dry",1993,2574,tonnes,Production,0.6,1544.4
234,Uruguay,"Peas, dry",1994,2583,tonnes,Production,0.6,1549.8
234,Uruguay,"Peas, dry",1995,2591,tonnes,Production,0.6,1554.6
234,Uruguay,"Peas, dry",1996,2599,tonnes,Production,0.6,1559.4
234,Uruguay,"Peas, dry",1997,2606,tonnes,Production,0.6,1563.6
234,Uruguay,"Peas, dry",1998,2595,tonnes,Production,0.6,1557
234,Uruguay,"Peas, dry",1999,2550,tonnes,Production,0.6,1530
234,Uruguay,"Peas, dry",2000,2650,tonnes,Production,0.6,1590
234,Uruguay,"Peas, dry",2001,2600,tonnes,Production,0.6,1560
234,Uruguay,"Peas, dry",2002,2650,tonnes,Production,0.6,1590
234,Uruguay,"Peas, dry",2003,2700,tonnes,Production,0.6,1620
234,Uruguay,"Peas, dry",2004,2650,tonnes,Production,0.6,1590
234,Uruguay,"Peas, dry",2005,2700,tonnes,Production,0.6,1620
234,Uruguay,"Peas, dry",2006,2650,tonnes,Production,0.6,1590
234,Uruguay,"Peas, dry",2007,2682,tonnes,Production,0.6,1609.2
234,Uruguay,"Peas, dry",2008,2700,tonnes,Production,0.6,1620
234,Uruguay,"Peas, dry",2009,2800,tonnes,Production,0.6,1680
234,Uruguay,"Peas, dry",2010,2704,tonnes,Production,0.6,1622.4
234,Uruguay,"Peas, dry",2011,2705,tonnes,Production,0.6,1623
234,Uruguay,"Peas, dry",2012,2600,tonnes,Production,0.6,1560
234,Uruguay,"Peas, dry",2013,2800,tonnes,Production,0.6,1680
234,Uruguay,"Peas, dry",2014,2700,tonnes,Production,0.6,1620
234,Uruguay,"Peas, dry",2015,2723,tonnes,Production,0.6,1633.8
234,Uruguay,"Peas, dry",2016,2735,tonnes,Production,0.6,1641
234,Uruguay,"Peas, dry",2017,2731,tonnes,Production,0.6,1638.6
234,Uruguay,"Peas, dry",2018,2737,tonnes,Production,0.6,1642.2
234,Uruguay,"Peas, dry",2019,2741,tonnes,Production,0.6,1644.6
