Area Code (FAO),Nation,Item,Year,yf_agrc_tubers_tonne_ha,Unit,Element
14,Barbados,Yams,2015,120417,hg/ha,Yield
14,Barbados,Yams,2016,118125,hg/ha,Yield
14,Barbados,Yams,2017,120667,hg/ha,Yield
14,Barbados,Yams,2018,118966,hg/ha,Yield
14,Barbados,Yams,2019,115882,hg/ha,Yield
23,Belize,Cassava,1989,147170,hg/ha,Yield
23,Belize,Cassava,1990,149118,hg/ha,Yield
23,Belize,Cassava,1991,87931,hg/ha,Yield
23,Belize,Cassava,1992,89027,hg/ha,Yield
23,Belize,Cassava,1993,85054,hg/ha,Yield
23,Belize,Cassava,1994,74648,hg/ha,Yield
23,Belize,Cassava,1995,76966,hg/ha,Yield
23,Belize,Cassava,1996,111228,hg/ha,Yield
23,Belize,Cassava,1997,145833,hg/ha,Yield
23,Belize,Cassava,1998,106250,hg/ha,Yield
23,Belize,Cassava,1999,86582,hg/ha,Yield
23,Belize,Cassava,2000,110610,hg/ha,Yield
23,Belize,Cassava,2001,140348,hg/ha,Yield
23,Belize,Cassava,2002,136364,hg/ha,Yield
23,Belize,Cassava,2003,147831,hg/ha,Yield
23,Belize,Cassava,2004,167606,hg/ha,Yield
23,Belize,Cassava,2005,100000,hg/ha,Yield
23,Belize,Cassava,2006,140588,hg/ha,Yield
23,Belize,Cassava,2007,172105,hg/ha,Yield
23,Belize,Cassava,2008,132174,hg/ha,Yield
23,Belize,Cassava,2009,131200,hg/ha,Yield
23,Belize,Cassava,2010,171250,hg/ha,Yield
23,Belize,Cassava,2011,158500,hg/ha,Yield
23,Belize,Cassava,2012,155556,hg/ha,Yield
23,Belize,Cassava,2013,157857,hg/ha,Yield
23,Belize,Cassava,2014,162632,hg/ha,Yield
23,Belize,Cassava,2015,162143,hg/ha,Yield
23,Belize,Cassava,2016,157750,hg/ha,Yield
23,Belize,Cassava,2017,124565,hg/ha,Yield
23,Belize,Cassava,2018,117627,hg/ha,Yield
23,Belize,Cassava,2019,161111,hg/ha,Yield
23,Belize,Potatoes,1989,92000,hg/ha,Yield
23,Belize,Potatoes,1990,90385,hg/ha,Yield
23,Belize,Potatoes,1991,91538,hg/ha,Yield
23,Belize,Potatoes,1992,88889,hg/ha,Yield
23,Belize,Potatoes,1993,88889,hg/ha,Yield
23,Belize,Potatoes,1994,88889,hg/ha,Yield
23,Belize,Potatoes,1995,88261,hg/ha,Yield
23,Belize,Potatoes,1996,88519,hg/ha,Yield
23,Belize,Potatoes,1997,78276,hg/ha,Yield
23,Belize,Potatoes,1998,106341,hg/ha,Yield
23,Belize,Potatoes,1999,107674,hg/ha,Yield
23,Belize,Potatoes,2000,107478,hg/ha,Yield
23,Belize,Potatoes,2001,104951,hg/ha,Yield
23,Belize,Potatoes,2002,74881,hg/ha,Yield
23,Belize,Potatoes,2003,60633,hg/ha,Yield
23,Belize,Potatoes,2004,136981,hg/ha,Yield
23,Belize,Potatoes,2005,114176,hg/ha,Yield
23,Belize,Potatoes,2006,114804,hg/ha,Yield
23,Belize,Potatoes,2007,75873,hg/ha,Yield
23,Belize,Potatoes,2008,129104,hg/ha,Yield
23,Belize,Potatoes,2009,134810,hg/ha,Yield
23,Belize,Potatoes,2010,91222,hg/ha,Yield
23,Belize,Potatoes,2011,110000,hg/ha,Yield
23,Belize,Potatoes,2012,122054,hg/ha,Yield
23,Belize,Potatoes,2013,230000,hg/ha,Yield
23,Belize,Potatoes,2014,118571,hg/ha,Yield
23,Belize,Potatoes,2015,116782,hg/ha,Yield
23,Belize,Potatoes,2016,99596,hg/ha,Yield
23,Belize,Potatoes,2017,133469,hg/ha,Yield
23,Belize,Potatoes,2018,120313,hg/ha,Yield
23,Belize,Potatoes,2019,121692,hg/ha,Yield
23,Belize,Roots and tubers nes,1961,160000,hg/ha,Yield
23,Belize,Roots and tubers nes,1962,170000,hg/ha,Yield
23,Belize,Roots and tubers nes,1963,181818,hg/ha,Yield
23,Belize,Roots and tubers nes,1964,175000,hg/ha,Yield
23,Belize,Roots and tubers nes,1965,169231,hg/ha,Yield
23,Belize,Roots and tubers nes,1966,164286,hg/ha,Yield
23,Belize,Roots and tubers nes,1967,165517,hg/ha,Yield
23,Belize,Roots and tubers nes,1968,170543,hg/ha,Yield
23,Belize,Roots and tubers nes,1969,177632,hg/ha,Yield
23,Belize,Roots and tubers nes,1970,173077,hg/ha,Yield
23,Belize,Roots and tubers nes,1971,175000,hg/ha,Yield
23,Belize,Roots and tubers nes,1972,176471,hg/ha,Yield
23,Belize,Roots and tubers nes,1973,179310,hg/ha,Yield
23,Belize,Roots and tubers nes,1974,179259,hg/ha,Yield
23,Belize,Roots and tubers nes,1975,190000,hg/ha,Yield
23,Belize,Roots and tubers nes,1976,191667,hg/ha,Yield
23,Belize,Roots and tubers nes,1977,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1978,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1979,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1980,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1981,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1982,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1983,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1984,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1985,200000,hg/ha,Yield
23,Belize,Roots and tubers nes,1986,218750,hg/ha,Yield
23,Belize,Roots and tubers nes,1987,218750,hg/ha,Yield
23,Belize,Roots and tubers nes,1988,218750,hg/ha,Yield
23,Belize,Roots and tubers nes,1989,145000,hg/ha,Yield
23,Belize,Roots and tubers nes,1990,120000,hg/ha,Yield
23,Belize,Roots and tubers nes,1991,19600,hg/ha,Yield
23,Belize,Roots and tubers nes,1992,122778,hg/ha,Yield
23,Belize,Roots and tubers nes,1993,126250,hg/ha,Yield
23,Belize,Roots and tubers nes,1994,115000,hg/ha,Yield
23,Belize,Roots and tubers nes,1995,340000,hg/ha,Yield
23,Belize,Roots and tubers nes,1996,125000,hg/ha,Yield
23,Belize,Roots and tubers nes,1997,66667,hg/ha,Yield
23,Belize,Roots and tubers nes,1998,40000,hg/ha,Yield
23,Belize,Roots and tubers nes,1999,35000,hg/ha,Yield
23,Belize,Roots and tubers nes,2000,30000,hg/ha,Yield
23,Belize,Roots and tubers nes,2001,37500,hg/ha,Yield
23,Belize,Roots and tubers nes,2002,112000,hg/ha,Yield
23,Belize,Roots and tubers nes,2003,128333,hg/ha,Yield
23,Belize,Roots and tubers nes,2004,115000,hg/ha,Yield
23,Belize,Roots and tubers nes,2005,110000,hg/ha,Yield
23,Belize,Roots and tubers nes,2006,100588,hg/ha,Yield
23,Belize,Roots and tubers nes,2007,117273,hg/ha,Yield
23,Belize,Roots and tubers nes,2008,90455,hg/ha,Yield
23,Belize,Roots and tubers nes,2009,88571,hg/ha,Yield
23,Belize,Roots and tubers nes,2010,90000,hg/ha,Yield
23,Belize,Roots and tubers nes,2011,92000,hg/ha,Yield
23,Belize,Roots and tubers nes,2012,88095,hg/ha,Yield
23,Belize,Roots and tubers nes,2013,88095,hg/ha,Yield
23,Belize,Roots and tubers nes,2014,92000,hg/ha,Yield
23,Belize,Roots and tubers nes,2015,94000,hg/ha,Yield
23,Belize,Roots and tubers nes,2016,91905,hg/ha,Yield
23,Belize,Roots and tubers nes,2017,93333,hg/ha,Yield
23,Belize,Roots and tubers nes,2018,90455,hg/ha,Yield
23,Belize,Roots and tubers nes,2019,92273,hg/ha,Yield
23,Belize,Sweet potatoes,1989,90851,hg/ha,Yield
23,Belize,Sweet potatoes,1990,108750,hg/ha,Yield
23,Belize,Sweet potatoes,1991,45652,hg/ha,Yield
23,Belize,Sweet potatoes,1992,74324,hg/ha,Yield
23,Belize,Sweet potatoes,1993,94143,hg/ha,Yield
23,Belize,Sweet potatoes,1994,97000,hg/ha,Yield
23,Belize,Sweet potatoes,1995,78750,hg/ha,Yield
23,Belize,Sweet potatoes,1996,75217,hg/ha,Yield
23,Belize,Sweet potatoes,1997,53529,hg/ha,Yield
23,Belize,Sweet potatoes,1998,61786,hg/ha,Yield
23,Belize,Sweet potatoes,1999,42800,hg/ha,Yield
23,Belize,Sweet potatoes,2000,79091,hg/ha,Yield
23,Belize,Sweet potatoes,2001,77632,hg/ha,Yield
23,Belize,Sweet potatoes,2002,80000,hg/ha,Yield
23,Belize,Sweet potatoes,2003,75417,hg/ha,Yield
23,Belize,Sweet potatoes,2004,65333,hg/ha,Yield
23,Belize,Sweet potatoes,2005,83333,hg/ha,Yield
23,Belize,Sweet potatoes,2006,106667,hg/ha,Yield
23,Belize,Sweet potatoes,2007,76667,hg/ha,Yield
23,Belize,Sweet potatoes,2008,90000,hg/ha,Yield
23,Belize,Sweet potatoes,2009,80000,hg/ha,Yield
23,Belize,Sweet potatoes,2010,79231,hg/ha,Yield
23,Belize,Sweet potatoes,2011,92500,hg/ha,Yield
23,Belize,Sweet potatoes,2012,90000,hg/ha,Yield
23,Belize,Sweet potatoes,2013,77143,hg/ha,Yield
23,Belize,Sweet potatoes,2014,73333,hg/ha,Yield
23,Belize,Sweet potatoes,2015,82000,hg/ha,Yield
23,Belize,Sweet potatoes,2016,73333,hg/ha,Yield
23,Belize,Sweet potatoes,2017,64667,hg/ha,Yield
23,Belize,Sweet potatoes,2018,75000,hg/ha,Yield
23,Belize,Sweet potatoes,2019,47778,hg/ha,Yield
23,Belize,Yams,1989,118235,hg/ha,Yield
23,Belize,Yams,1990,76154,hg/ha,Yield
23,Belize,Yams,1991,17292,hg/ha,Yield
23,Belize,Yams,1992,204737,hg/ha,Yield
23,Belize,Yams,1993,204000,hg/ha,Yield
23,Belize,Yams,1994,96364,hg/ha,Yield
23,Belize,Yams,1995,87857,hg/ha,Yield
23,Belize,Yams,1996,120000,hg/ha,Yield
23,Belize,Yams,1997,35000,hg/ha,Yield
23,Belize,Yams,1998,65455,hg/ha,Yield
23,Belize,Yams,1999,27273,hg/ha,Yield
23,Belize,Yams,2000,22000,hg/ha,Yield
23,Belize,Yams,2001,18571,hg/ha,Yield
23,Belize,Yams,2002,63333,hg/ha,Yield
23,Belize,Yams,2003,46250,hg/ha,Yield
23,Belize,Yams,2004,43333,hg/ha,Yield
23,Belize,Yams,2005,137778,hg/ha,Yield
23,Belize,Yams,2006,107778,hg/ha,Yield
23,Belize,Yams,2007,111000,hg/ha,Yield
23,Belize,Yams,2008,101111,hg/ha,Yield
23,Belize,Yams,2009,108333,hg/ha,Yield
23,Belize,Yams,2010,115714,hg/ha,Yield
23,Belize,Yams,2011,105556,hg/ha,Yield
23,Belize,Yams,2012,110000,hg/ha,Yield
23,Belize,Yams,2013,115000,hg/ha,Yield
23,Belize,Yams,2014,115556,hg/ha,Yield
23,Belize,Yams,2015,92222,hg/ha,Yield
23,Belize,Yams,2016,96667,hg/ha,Yield
23,Belize,Yams,2017,52857,hg/ha,Yield
23,Belize,Yams,2018,52857,hg/ha,Yield
23,Belize,Yams,2019,42143,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1961,115686,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1962,104977,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1963,110004,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1964,109976,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1965,114987,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1966,119985,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1967,120000,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1968,119976,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1969,125000,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1970,125028,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1971,130000,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1972,133077,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1973,130349,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1974,129145,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1975,131015,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1976,138500,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1977,127952,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1978,143406,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1979,127366,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1980,121500,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1981,106765,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1982,126688,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1983,120820,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1984,84707,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1985,91421,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1986,105000,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1987,103475,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1988,101751,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1989,103265,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1990,108254,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1991,112728,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1992,100476,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1993,96155,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1994,85664,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1995,90266,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1996,90342,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1997,93749,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1998,90868,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,1999,97631,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2000,99037,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2001,96943,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2002,98214,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2003,99857,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2004,101125,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2005,101876,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2006,101910,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2007,98435,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2008,98283,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2009,86426,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2010,87738,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2011,87928,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2012,81503,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2013,80446,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2014,79521,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2015,76739,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2016,67851,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2017,68835,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2018,68546,hg/ha,Yield
19,Bolivia (Plurinational State of),Cassava,2019,67524,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1961,48000,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1962,48500,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1963,48691,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1964,51000,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1965,50000,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1966,49800,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1967,50501,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1968,68091,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1969,68048,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1970,68947,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1971,71959,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1972,62848,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1973,63118,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1974,63403,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1975,65323,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1976,63489,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1977,52625,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1978,46989,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1979,44726,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1980,46675,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1981,48925,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1982,56480,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1983,29259,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1984,46352,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1985,47099,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1986,48684,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1987,57386,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1988,57469,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1989,49874,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1990,51779,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1991,49405,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1992,44055,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1993,45668,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1994,47284,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1995,48392,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1996,49784,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1997,51632,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1998,44809,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,1999,55814,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2000,57531,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2001,56778,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2002,57170,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2003,57126,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2004,56423,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2005,56699,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2006,55759,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2007,53667,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2008,54067,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2009,52309,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2010,56579,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2011,57021,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2012,53211,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2013,56017,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2014,60352,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2015,58962,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2016,59092,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2017,58677,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2018,64211,hg/ha,Yield
19,Bolivia (Plurinational State of),Potatoes,2019,71515,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1961,33077,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1962,33077,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1963,32857,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1964,32857,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1965,33571,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1966,33571,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1967,33333,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1968,33333,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1969,34000,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1970,34321,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1971,34146,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1972,36145,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1973,27576,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1974,27875,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1975,26479,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1976,37986,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1977,34735,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1978,36145,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1979,36571,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1980,32410,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1981,32068,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1982,34826,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1983,25101,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1984,30346,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1985,30877,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1986,32860,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1987,31932,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1988,33417,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1989,33451,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1990,33354,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1991,39344,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1992,33133,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1993,34570,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1994,34000,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1995,34043,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1996,34091,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1997,34146,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1998,33989,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,1999,34000,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2000,33752,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2001,34211,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2002,33516,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2003,33529,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2004,33425,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2005,33417,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2006,31495,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2007,33292,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2008,33253,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2009,32387,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2010,29957,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2011,30111,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2012,30201,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2013,29491,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2014,29777,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2015,29704,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2016,29361,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2017,29066,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2018,28645,hg/ha,Yield
19,Bolivia (Plurinational State of),Roots and tubers nes,2019,28343,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1961,102000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1962,110000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1963,110000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1964,110000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1965,110000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1966,94872,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1967,96522,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1968,99115,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1969,74839,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1970,73939,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1971,75294,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1972,75287,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1973,75385,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1974,75887,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1975,73919,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1976,62000,hg/ha,Yield
19,Bolivia (Plurinational State of),Sweet potatoes,1977,60000,hg/ha,Yield
